TITLE = "PIV Result  968 "
VARIABLES = "X (mm)""Y (mm)""Z (mm)""U (m/s)""V (m/s)""W (m/s)""Speed (m/s)""Vorticity""U-std""V-std""W-std""Speed-std""Vorticity-std""Flag"
ZONE T="ZONE 968 "
I= 128 , J= 128 , K= 1 , F=POINT
DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE)
130.271139	1.497369	0.000000	-7.334320	0.103536	0.000000	7.335051	1521.684267	4.414868	0.078155	0.000000	4.415560	1435.369067	2
131.768508	1.497369	0.000000	-7.822415	0.077315	0.000000	7.822797	2058.435631	3.724290	0.099561	0.000000	3.725620	1212.294292	1
133.265877	1.497369	0.000000	-8.576193	-0.032696	0.000000	8.576255	2653.565221	3.150203	0.083235	0.000000	3.151302	1464.605896	1
134.763247	1.497369	0.000000	-9.398506	-0.082218	0.000000	9.398866	2854.054026	3.060994	0.100937	0.000000	3.062658	1549.851630	1
136.260616	1.497369	0.000000	-11.165422	-0.013965	0.000000	11.165431	2573.063321	3.590803	0.104037	0.000000	3.592310	1485.851146	2
137.757986	1.497369	0.000000	-12.237916	0.220883	0.000000	12.239909	2121.634507	3.641913	0.122314	0.000000	3.643966	1541.619838	2
139.255355	1.497369	0.000000	-13.212369	0.330882	0.000000	13.216511	1736.924529	3.827175	0.103476	0.000000	3.828574	1526.995032	1
140.752724	1.497369	0.000000	-13.625584	0.413212	0.000000	13.631848	1549.039926	3.304097	0.109030	0.000000	3.305895	1299.976818	2
142.250094	1.497369	0.000000	-13.530726	0.350394	0.000000	13.535262	1557.900929	3.754368	0.132392	0.000000	3.756702	1123.497818	2
143.747463	1.497369	0.000000	-12.844980	0.166488	0.000000	12.846059	1666.838424	3.921503	0.102390	0.000000	3.922840	1293.749595	2
145.244833	1.497369	0.000000	-12.265834	0.114963	0.000000	12.266373	1840.095455	4.537290	0.070775	0.000000	4.537842	1552.309659	2
146.742202	1.497369	0.000000	-11.626510	0.206451	0.000000	11.628343	1897.912027	4.253057	0.117055	0.000000	4.254668	1567.725024	2
148.239571	1.497369	0.000000	-12.274891	0.248314	0.000000	12.277403	1685.307627	3.589215	0.122814	0.000000	3.591316	1363.056132	2
149.736941	1.497369	0.000000	-12.654408	0.239704	0.000000	12.656678	1816.011514	3.643121	0.112338	0.000000	3.644852	1251.815704	2
151.234310	1.497369	0.000000	-12.357290	0.080944	0.000000	12.357555	2326.633737	3.652568	0.121594	0.000000	3.654591	1602.783656	2
152.731680	1.497369	0.000000	-13.165785	-0.249470	0.000000	13.168149	2784.485090	3.841147	0.200830	0.000000	3.846394	1460.720573	2
154.229049	1.497369	0.000000	-9.776456	-0.321111	0.000000	9.781728	2566.941680	3.278176	0.095830	0.000000	3.279576	1119.451944	2
155.726418	1.497369	0.000000	-4.963092	-0.294673	0.000000	4.971832	1254.496648	4.473649	0.101299	0.000000	4.474796	876.796921	1
157.223788	1.497369	0.000000	-1.335612	-0.181987	0.000000	1.347954	300.212144	1.836586	0.097828	0.000000	1.839189	691.686546	1
158.721157	1.497369	0.000000	-1.016563	-0.166273	0.000000	1.030072	384.155134	1.772350	0.094434	0.000000	1.774864	486.542756	1
160.218527	1.497369	0.000000	-2.557645	-0.203078	0.000000	2.565695	220.841148	2.959923	0.082262	0.000000	2.961066	636.497784	2
161.715896	1.497369	0.000000	-9.215181	-0.202922	0.000000	9.217415	-726.994881	4.073634	0.106680	0.000000	4.075031	638.719751	1
163.213266	1.497369	0.000000	-6.450655	-0.191219	0.000000	6.453489	-891.168242	4.685806	0.092949	0.000000	4.686727	729.205252	1
164.710635	1.497369	0.000000	-0.134632	-0.089134	0.000000	0.161464	-195.363775	0.406692	0.079820	0.000000	0.414451	410.546272	1
166.208004	1.497369	0.000000	-0.277148	-0.046303	0.000000	0.280989	36.259339	0.542232	0.111045	0.000000	0.553485	295.425261	1
167.705374	1.497369	0.000000	-0.189269	-0.076575	0.000000	0.204173	-36.147922	0.474115	0.110080	0.000000	0.486727	293.090213	1
169.202743	1.497369	0.000000	-0.234638	-0.296011	0.000000	0.377727	-85.513795	0.523666	0.063957	0.000000	0.527557	255.867497	2
